user_id,role,resource_type,action,timestamp,session_duration,access_volume,success_flag
USER_017,DB_Admin,prod_database,write,2024-08-05 07:21:51,53.0,9.0,True
USER_062, Security_Admin ,incident_response,export,2024-08-05 08:05:36,76.0,5.0,True
USER_033,HR_Admin,recruitment_portal,write,2024-08-05 09:17:20,39.0,9.0,True
USER_083,DevOps_Engineer,monitoring_dashboard,read,2024-08-05 09:25:22,47.0,28.0,False
USER_008,DB_Admin,analytics_db,write,2024-08-05 10:06:14,117.0,41.0,True
USER_044, Cloud_Admin ,STORAGE_BUCKETS,Write,2024-08-05 10:29:20,49.0,13.0,True
USER_034,HR_Admin,benefits_portal,read,2024-08-05 10:41:23,11.0,7.0,True
USER_033,HR_Admin,EMPLOYEE_RECORDS,read,2024-08-05 10:43:27,37.0,14.0,True
USER_031,HR_Admin,hr_portal,write,2024-08-05 12:41:44,28.0,17.0,True
USER_088,DevOps_Engineer,DOCKER_REGISTRY,read,2024-08-05 13:09:59,51.0,13.0,True
USER_053, Cloud_Admin ,api_gateway,export,2024-08-05 13:23:55,45.0,14.0,True
USER_037,HR_Admin,benefits_portal,read,2024-08-05 13:29:42,37.0,6.0,True
USER_045,Cloud_Admin,api_gateway,write,2024-08-05 15:45:36,87.0,20.0,True
USER_044,Cloud_Admin,load_balancer,delete,2024-08-05 16:04:09,34.0,15.0,True
USER_021,HR_Admin,payroll_system,read,2024-08-05 18:58:01,46.0,11.0,True
USER_056,Cloud_Admin,storage_buckets,read,2024-08-05 20:10:28,48.0,10.0,True
USER_075,Security_Admin,vulnerability_scanner,read,2024-08-05 22:46:46,67.0,7.0,True
USER_056,Cloud_Admin,azure_portal,read,2024-08-05 23:22:40,68.0,16.0,True
USER_094,DevOps_Engineer,kubernetes_cluster,write,2024-08-05 23:46:51,58.0,19.0,True
USER_084,DevOps_Engineer,ansible_tower,delete,2024-08-06 00:11:24,11.0,18.0,True
USER_072,Security_Admin,audit_logs,write,2024-08-06 01:14:20,79.0,18.0,True
USER_003,DB_Admin,backup_db,delete,2024-08-06 01:20:08,73.0,10.0,True
USER_061,Security_Admin,incident_response,read,2024-08-06 01:30:04,59.0,12.0,True
USER_008,DB_Admin,backup_db,read,2024-08-06 03:03:16,98.0,21.0,True
USER_098,DevOps_Engineer,docker_registry,read,2024-08-06 03:11:21,5.0,13.0,True
USER_008,DB_Admin,data_warehouse,write,2024-08-06 03:27:13,112.0,32.0,True
USER_071,Security_Admin,threat_intelligence,write,2024-08-06 03:40:13,45.0,16.0,True
USER_004,DB_Admin,prod_database,write,2024-08-06 04:10:00,68.0,18.0,True
USER_066,Security_Admin,incident_response,export,2024-08-06 04:33:27,75.0,9.0,True
USER_002,DB_Admin,DATA_WAREHOUSE,read,2024-08-06 06:11:39,102.0,34.0,True
USER_046,Cloud_Admin,API_GATEWAY,read,2024-08-06 06:13:44,,9.0,True
USER_094,DevOps_Engineer,jenkins_pipeline,write,2024-08-06 06:27:42,31.0,17.0,True
USER_050,Cloud_Admin,storage_buckets,Read,2024-08-06 06:42:00,49.0,14.0,True
USER_001,DB_Admin,backup_db,read,2024-08-06 07:02:44,65.0,19.0,True
USER_043,Cloud_Admin,AZURE_PORTAL,export,2024-08-06 09:05:43,60.0,16.0,True
USER_038,HR_Admin,benefits_portal,read,2024-08-06 09:21:07,41.0,6.0,True
USER_016,DB_Admin,analytics_db,export,2024-08-06 09:34:38,81.0,11.0,True
USER_077,Security_Admin,firewall_portal,read,2024-08-06 10:25:58,53.0,13.0,True
USER_029,HR_Admin,payroll_system,write,2024-08-06 10:43:42,33.0,20.0,True
USER_030,HR_Admin,performance_system,read,2024-08-06 14:09:13,36.0,17.0,True
USER_074,Security_Admin,threat_intelligence,read,2024-08-06 18:56:07,48.0,16.0,True
USER_041,Cloud_Admin,api_gateway,delete,2024-08-06 18:59:33,62.0,18.0,True
USER_098,DevOps_Engineer,docker_registry,write,2024-08-06 19:01:48,32.0,8.0,True
USER_082,DevOps_Engineer,ansible_tower,write,2024-08-06 19:11:23,67.0,16.0,True
USER_083,DevOps_Engineer,ansible_tower,read,2024-08-06 19:15:59,7.0,14.0,True
USER_055,Cloud_Admin,load_balancer,read,2024-08-06 20:22:10,56.0,12.0,True
USER_014,DB_Admin,query_tool,export,2024-08-06 22:20:46,66.0,9.0,True
USER_029,HR_Admin,performance_system,read,2024-08-06 23:03:40,9.0,13.0,True
USER_009,DB_Admin,replication_service,read,2024-08-06 23:11:36,63.0,3.0,True
USER_046,Cloud_Admin,load_balancer,read,2024-08-07 00:06:59,32.0,17.0,True
USER_095,DevOps_Engineer,terraform_console,write,2024-08-07 00:30:16,90.0,32.0,True
USER_042,Cloud_Admin,aws_console,write,2024-08-07 00:48:05,55.0,23.0,True
USER_070,Security_Admin,incident_response,write,2024-08-07 01:08:50,52.0,10.0,True
USER_076,Security_Admin,siem_console,read,2024-08-07 01:33:50,42.0,19.0,True
USER_046,Cloud_Admin,aws_console,read,2024-08-07 01:55:39,50.0,5.0,True
USER_078,Security_Admin,vulnerability_scanner,export,2024-08-07 02:26:35,64.0,9.0,True
USER_090,DevOps_Engineer,ansible_tower,delete,2024-08-07 02:53:21,79.0,19.0,True
USER_002,DB_Admin,query_tool,write,2024-08-07 02:59:54,58.0,32.0,True
USER_045,Cloud_Admin,AZURE_PORTAL,Export,2024-08-07 03:38:57,78.0,36.0,True
USER_005, DB_Admin ,replication_service,read,2024-08-07 03:47:30,88.0,22.0,True
USER_068,Security_Admin,VULNERABILITY_SCANNER,export,2024-08-07 04:09:13,116.0,29.0,True
USER_033,HR_Admin,payroll_system,write,2024-08-07 04:30:51,23.0,10.0,True
USER_049,Cloud_Admin,vm_management,write,2024-08-07 04:44:47,46.0,15.0,True
USER_008,DB_Admin,query_tool,export,2024-08-07 05:05:34,77.0,20.0,True
USER_056,Cloud_Admin,api_gateway,read,2024-08-07 06:22:59,37.0,18.0,True
USER_018,DB_Admin,replication_service,delete,2024-08-07 06:51:42,52.0,13.0,True
USER_020,DB_Admin,ANALYTICS_DB,read,2024-08-07 07:56:09,84.0,29.0,True
USER_012,DB_Admin,replication_service,read,2024-08-07 08:10:12,62.0,17.0,True
USER_023,HR_Admin,hr_portal,write,2024-08-07 08:29:45,31.0,27.0,True
USER_019,DB_Admin,backup_db,write,2024-08-07 09:16:54,82.0,14.0,True
USER_053,Cloud_Admin,load_balancer,delete,2024-08-07 11:30:28,26.0,1.0,True
USER_059,Cloud_Admin,aws_console,write,2024-08-07 12:34:18,61.0,5.0,True
USER_040,HR_Admin,hr_portal,delete,2024-08-07 12:37:08,48.0,10.0,True
USER_003,DB_Admin,query_tool,write,2024-08-07 13:07:53,73.0,17.0,True
USER_014,DB_Admin,backup_db,Export,2024-08-07 15:25:30,38.0,1.0,True
USER_026,HR_Admin,recruitment_portal,Read,2024-08-07 16:47:30,21.0,15.0,True
USER_004,DB_Admin,replication_service,read,2024-08-07 18:16:04,66.0,9.0,True
USER_008,DB_Admin,DATA_WAREHOUSE,write,2024-08-07 19:40:13,67.0,34.0,True
USER_048,Cloud_Admin,aws_console,delete,2024-08-07 20:43:38,32.0,9.0,True
USER_049,Cloud_Admin,storage_buckets,write,2024-08-07 21:01:55,24.0,21.0,True
USER_038,HR_Admin,recruitment_portal,write,2024-08-07 21:13:35,44.0,20.0,True
USER_051, Cloud_Admin ,aws_console,Read,2024-08-07 22:19:03,51.0,10.0,True
USER_034,HR_Admin,performance_system,write,2024-08-07 23:13:35,22.0,12.0,True
USER_043,Cloud_Admin,vm_management,read,2024-08-07 23:29:01,30.0,6.0,True
USER_003,DB_Admin,data_warehouse,delete,2024-08-08 00:05:55,75.0,21.0,True
USER_037,HR_Admin,recruitment_portal,write,2024-08-08 00:19:34,41.0,1.0,True
USER_087,DevOps_Engineer,terraform_console,read,2024-08-08 00:37:55,35.0,6.0,True
USER_085,DevOps_Engineer,docker_registry,delete,2024-08-08 01:43:01,31.0,11.0,True
USER_066,Security_Admin,firewall_portal,export,2024-08-08 01:45:37,72.0,10.0,True
USER_048,Cloud_Admin,aws_console,Write,2024-08-08 02:04:30,,12.0,True
USER_063,Security_Admin,FIREWALL_PORTAL,export,2024-08-08 02:10:58,41.0,15.0,True
USER_077,Security_Admin,audit_logs,read,2024-08-08 02:58:48,50.0,14.0,True
USER_042,Cloud_Admin,API_GATEWAY,write,2024-08-08 04:02:55,139.0,32.0,True
USER_086,DevOps_Engineer,jenkins_pipeline,write,2024-08-08 04:33:41,,17.0,True
USER_025,HR_Admin,payroll_system,Write,2024-08-08 05:35:41,43.0,16.0,True
USER_053,Cloud_Admin,AWS_CONSOLE,write,2024-08-08 06:07:41,38.0,16.0,True
USER_059,Cloud_Admin,load_balancer,write,2024-08-08 07:11:20,38.0,7.0,True
USER_034,HR_Admin,benefits_portal,read,2024-08-08 07:15:31,32.0,15.0,True
USER_039,HR_Admin,benefits_portal,write,2024-08-08 11:09:17,45.0,7.0,True
USER_054,Cloud_Admin,storage_buckets,export,2024-08-08 13:54:21,44.0,11.0,True
USER_018,DB_Admin,analytics_db,write,2024-08-08 13:55:45,53.0,16.0,True
USER_059,Cloud_Admin,aws_console,Read,2024-08-08 14:41:55,70.0,15.0,True
USER_031,HR_Admin,performance_system,read,2024-08-08 17:49:09,47.0,13.0,True
USER_015,DB_Admin,backup_db,read,2024-08-08 18:42:38,47.0,11.0,True
USER_022,HR_Admin,recruitment_portal,write,2024-08-08 20:09:21,38.0,8.0,True
USER_050,Cloud_Admin,load_balancer,export,2024-08-08 20:53:08,62.0,6.0,True
USER_018,DB_Admin,analytics_db,write,2024-08-08 21:32:22,67.0,13.0,True
USER_008,DB_Admin,backup_db,export,2024-08-08 22:50:08,85.0,30.0,True
USER_008,DB_Admin,replication_service,export,2024-08-08 23:02:37,87.0,30.0,True
USER_016,DB_Admin,analytics_db,export,2024-08-08 23:21:21,75.0,13.0,True
USER_016, DB_Admin ,ANALYTICS_DB,export,2024-08-08 23:21:21,75.0,13.0,True
USER_100,DevOps_Engineer,terraform_console,write,2024-08-09 00:20:19,49.0,14.0,True
USER_027,HR_Admin,payroll_system,read,2024-08-09 00:35:08,95.0,28.0,True
USER_097,DevOps_Engineer,jenkins_pipeline,write,2024-08-09 00:42:21,24.0,17.0,True
USER_021,HR_Admin,performance_system,write,2024-08-09 00:45:14,51.0,23.0,True
USER_028,HR_Admin,hr_portal,read,2024-08-09 00:51:20,57.0,34.0,True
USER_044,Cloud_Admin,azure_portal,write,2024-08-09 02:02:05,53.0,13.0,True
USER_025, HR_Admin ,performance_system,write,2024-08-09 02:02:32,49.0,17.0,True
USER_071,Security_Admin,audit_logs,export,2024-08-09 02:51:37,57.0,5.0,True
USER_100,DevOps_Engineer,jenkins_pipeline,delete,2024-08-09 03:35:01,41.0,9.0,True
USER_039,HR_Admin,benefits_portal,write,2024-08-09 03:59:04,36.0,15.0,False
USER_028,HR_Admin,benefits_portal,write,2024-08-09 04:08:30,61.0,29.0,True
USER_051,Cloud_Admin,storage_buckets,read,2024-08-09 04:12:25,62.0,10.0,True
USER_080,Security_Admin,audit_logs,read,2024-08-09 04:24:19,69.0,7.0,True
USER_005,DB_Admin,query_tool,read,2024-08-09 04:34:26,56.0,12.0,False
USER_051,Cloud_Admin,aws_console,delete,2024-08-09 04:50:34,40.0,14.0,True
USER_055,Cloud_Admin,api_gateway,export,2024-08-09 04:50:54,29.0,12.0,True
USER_028,HR_Admin,EMPLOYEE_RECORDS,export,2024-08-09 04:54:36,80.0,21.0,False
USER_071,Security_Admin,FIREWALL_PORTAL,write,2024-08-09 05:04:00,73.0,13.0,True
USER_036,HR_Admin,recruitment_portal,write,2024-08-09 05:34:08,24.0,15.0,True
USER_005,DB_Admin,REPLICATION_SERVICE,read,2024-08-09 06:35:48,95.0,18.0,True
USER_036,HR_Admin,PERFORMANCE_SYSTEM,write,2024-08-09 06:38:21,51.0,18.0,True
USER_037,HR_Admin,hr_portal,read,2024-08-09 06:42:17,36.0,6.0,True
USER_035,HR_Admin,BENEFITS_PORTAL,read,2024-08-09 07:28:25,5.0,13.0,True
USER_067,Security_Admin,incident_response,delete,2024-08-09 07:49:11,65.0,8.0,True
USER_024,HR_Admin,RECRUITMENT_PORTAL,read,2024-08-09 08:33:39,38.0,9.0,True
USER_040,HR_Admin,benefits_portal,Write,2024-08-09 08:37:28,28.0,9.0,True
USER_013,DB_Admin,backup_db,export,2024-08-09 09:31:35,72.0,40.0,True
USER_085,DevOps_Engineer,ansible_tower,delete,2024-08-09 09:59:13,56.0,15.0,True
USER_026,HR_Admin,employee_records,read,2024-08-09 10:55:42,10.0,13.0,True
USER_022,HR_Admin,employee_records,export,2024-08-09 11:47:14,5.0,5.0,True
USER_030,HR_Admin,hr_portal,read,2024-08-09 12:08:01,43.0,9.0,True
USER_057,Cloud_Admin,storage_buckets,write,2024-08-09 13:05:18,43.0,6.0,True
USER_040,HR_Admin,payroll_system,read,2024-08-09 13:49:01,43.0,9.0,True
USER_007,DB_Admin,replication_service,export,2024-08-09 14:53:14,80.0,11.0,True
USER_068,Security_Admin,siem_console,write,2024-08-09 15:16:15,66.0,11.0,True
USER_065,Security_Admin,VULNERABILITY_SCANNER,export,2024-08-09 15:27:15,19.0,9.0,True
USER_001,DB_Admin,backup_db,read,2024-08-09 15:50:30,69.0,16.0,True
USER_024,HR_Admin,employee_records,read,2024-08-09 16:27:57,61.0,24.0,False
USER_027,HR_Admin,recruitment_portal,export,2024-08-09 17:53:52,51.0,8.0,True
USER_054,Cloud_Admin,load_balancer,read,2024-08-09 18:34:11,37.0,20.0,True
USER_021,HR_Admin,performance_system,read,2024-08-09 19:03:07,16.0,22.0,True
USER_036,HR_Admin,benefits_portal,write,2024-08-09 19:27:26,63.0,9.0,True
USER_032,HR_Admin,PAYROLL_SYSTEM,read,2024-08-09 19:45:21,25.0,6.0,True
USER_074,Security_Admin,vulnerability_scanner,write,2024-08-09 19:50:30,52.0,6.0,True
USER_002,DB_Admin,data_warehouse,Read,2024-08-09 19:59:28,80.0,11.0,True
USER_022,HR_Admin,PERFORMANCE_SYSTEM,write,2024-08-09 20:33:50,61.0,11.0,True
USER_032,HR_Admin,recruitment_portal,read,2024-08-09 20:38:52,40.0,6.0,True
USER_099,DevOps_Engineer,monitoring_dashboard,read,2024-08-09 20:44:08,34.0,15.0,False
USER_089,DevOps_Engineer,ansible_tower,export,2024-08-09 21:12:34,73.0,28.0,True
USER_057,Cloud_Admin,aws_console,delete,2024-08-09 22:13:10,35.0,6.0,True
USER_026,HR_Admin,benefits_portal,Read,2024-08-09 23:43:05,12.0,11.0,False
USER_030,HR_Admin,recruitment_portal,export,2024-08-09 23:43:16,13.0,13.0,True
USER_044,Cloud_Admin,storage_buckets,write,2024-08-10 00:20:50,49.0,11.0,True
USER_095,DevOps_Engineer,terraform_console,write,2024-08-10 00:21:01,80.0,29.0,True
USER_091,DevOps_Engineer,jenkins_pipeline,read,2024-08-10 00:43:24,53.0,36.0,True
USER_086,DevOps_Engineer,ansible_tower,read,2024-08-10 00:56:12,56.0,5.0,True
USER_083,DevOps_Engineer,monitoring_dashboard,export,2024-08-10 01:09:41,44.0,13.0,True
USER_082,DevOps_Engineer,jenkins_pipeline,delete,2024-08-10 01:11:02,21.0,21.0,True
USER_089,DevOps_Engineer,ansible_tower,export,2024-08-10 01:14:18,67.0,23.0,True
USER_079,Security_Admin,incident_response,Read,2024-08-10 01:15:02,55.0,12.0,True
USER_013,DB_Admin,data_warehouse,read,2024-08-10 01:33:06,121.0,28.0,False
USER_002,DB_Admin,replication_service,write,2024-08-10 01:35:08,106.0,27.0,True
USER_045,Cloud_Admin,api_gateway,read,2024-08-10 01:35:37,59.0,19.0,True
USER_005,DB_Admin,query_tool,write,2024-08-10 01:35:57,80.0,14.0,True
USER_090,DevOps_Engineer,terraform_console,read,2024-08-10 01:51:11,85.0,35.0,True
USER_090,DevOps_Engineer,jenkins_pipeline,write,2024-08-10 02:07:08,81.0,14.0,True
USER_055,Cloud_Admin,vm_management,write,2024-08-10 02:08:35,49.0,12.0,True
USER_090,DevOps_Engineer,docker_registry,write,2024-08-10 02:16:06,78.0,23.0,True
USER_058,Cloud_Admin,vm_management,read,2024-08-10 02:25:16,50.0,18.0,True
USER_073, Security_Admin ,incident_response,read,2024-08-10 02:35:04,34.0,,True
USER_091,DevOps_Engineer,docker_registry,export,2024-08-10 02:57:53,88.0,,True
USER_092,DevOps_Engineer,monitoring_dashboard,read,2024-08-10 03:00:20,50.0,7.0,True
USER_010,DB_Admin,analytics_db,Write,2024-08-10 03:09:04,27.0,24.0,True
USER_017,DB_Admin,query_tool,write,2024-08-10 03:12:18,68.0,27.0,True
USER_090,DevOps_Engineer,jenkins_pipeline,delete,2024-08-10 03:48:44,32.0,28.0,True
USER_091,DevOps_Engineer,ansible_tower,read,2024-08-10 05:46:26,78.0,19.0,True
USER_075,Security_Admin,vulnerability_scanner,export,2024-08-10 06:06:30,43.0,8.0,True
USER_010,DB_Admin,backup_db,read,2024-08-10 06:14:44,74.0,13.0,True
USER_068,Security_Admin,vulnerability_scanner,write,2024-08-10 07:51:37,120.0,16.0,True
USER_093,DevOps_Engineer,kubernetes_cluster,read,2024-08-10 08:09:06,25.0,11.0,True
USER_063,Security_Admin,siem_console,write,2024-08-10 08:09:40,49.0,7.0,True
USER_025,HR_Admin,hr_portal,read,2024-08-10 09:29:51,27.0,13.0,True
USER_013,DB_Admin,data_warehouse,read,2024-08-10 09:37:04,128.0,24.0,True
USER_047,Cloud_Admin,storage_buckets,write,2024-08-10 10:07:59,80.0,14.0,True
USER_072,Security_Admin,VULNERABILITY_SCANNER,Write,2024-08-10 10:16:49,,12.0,True
USER_085,DevOps_Engineer,ansible_tower,write,2024-08-10 10:19:22,27.0,5.0,True
USER_016,DB_Admin,analytics_db,write,2024-08-10 10:49:05,33.0,11.0,True
USER_070,Security_Admin,threat_intelligence,export,2024-08-10 11:03:12,79.0,8.0,True
USER_089,DevOps_Engineer,terraform_console,delete,2024-08-10 11:29:53,153.0,18.0,True
USER_093,DevOps_Engineer,KUBERNETES_CLUSTER,write,2024-08-10 12:09:05,60.0,14.0,True
USER_013,DB_Admin,backup_db,delete,2024-08-10 12:29:26,97.0,29.0,True
USER_048,Cloud_Admin,storage_buckets,write,2024-08-10 13:32:35,36.0,1.0,True
USER_008,DB_Admin,data_warehouse,read,2024-08-10 14:26:04,107.0,25.0,True
USER_047,Cloud_Admin,azure_portal,read,2024-08-10 14:54:11,82.0,18.0,True
USER_001, DB_Admin ,prod_database,write,2024-08-10 15:18:35,61.0,25.0,True
USER_090,DevOps_Engineer,kubernetes_cluster,read,2024-08-10 15:25:33,95.0,29.0,True
USER_010,DB_Admin,query_tool,read,2024-08-10 15:26:55,69.0,28.0,True
USER_092,DevOps_Engineer,docker_registry,delete,2024-08-10 15:47:02,52.0,12.0,True
USER_062,Security_Admin,vulnerability_scanner,write,2024-08-10 15:50:34,32.0,11.0,True
USER_088,DevOps_Engineer,monitoring_dashboard,read,2024-08-10 15:51:46,38.0,7.0,False
USER_091,DevOps_Engineer,kubernetes_cluster,Delete,2024-08-10 16:05:19,82.0,20.0,True
USER_002,DB_Admin,prod_database,write,2024-08-10 16:41:14,112.0,37.0,True
USER_079,Security_Admin,THREAT_INTELLIGENCE,write,2024-08-10 16:44:26,58.0,12.0,True
USER_080,Security_Admin,vulnerability_scanner,write,2024-08-10 16:47:45,49.0,7.0,True
USER_052,Cloud_Admin,azure_portal,write,2024-08-10 16:56:27,42.0,8.0,True
USER_100,DevOps_Engineer,terraform_console,Write,2024-08-10 17:57:39,44.0,11.0,True
USER_091,DevOps_Engineer,kubernetes_cluster,delete,2024-08-10 18:14:38,66.0,25.0,True
USER_052,Cloud_Admin,storage_buckets,write,2024-08-10 18:17:46,20.0,15.0,True
USER_065,Security_Admin,audit_logs,export,2024-08-10 18:34:08,52.0,19.0,True
USER_047,Cloud_Admin,load_balancer,write,2024-08-10 19:53:01,109.0,26.0,True
USER_093,DevOps_Engineer,kubernetes_cluster,export,2024-08-10 20:02:00,48.0,10.0,True
USER_006,DB_Admin,data_warehouse,write,2024-08-10 20:28:39,68.0,8.0,False
USER_009,DB_Admin,analytics_db,read,2024-08-10 20:39:06,63.0,7.0,True
USER_073,Security_Admin,THREAT_INTELLIGENCE,write,2024-08-10 22:05:51,69.0,14.0,True
USER_058,Cloud_Admin,load_balancer,write,2024-08-10 22:20:53,46.0,10.0,True
USER_091,DevOps_Engineer,jenkins_pipeline,delete,2024-08-10 22:25:29,79.0,23.0,True
USER_068,Security_Admin,vulnerability_scanner,export,2024-08-10 22:31:45,96.0,17.0,False
USER_042,Cloud_Admin,vm_management,Read,2024-08-10 22:41:44,87.0,32.0,True
USER_067,Security_Admin,INCIDENT_RESPONSE,delete,2024-08-10 22:49:55,64.0,14.0,True
USER_066,Security_Admin,audit_logs,export,2024-08-10 23:10:13,44.0,12.0,True
USER_096,DevOps_Engineer,terraform_console,export,2024-08-10 23:15:21,36.0,18.0,True
USER_065,Security_Admin,siem_console,write,2024-08-10 23:15:37,49.0,10.0,True
USER_077,Security_Admin,firewall_portal,read,2024-08-10 23:22:58,60.0,7.0,True
USER_041,Cloud_Admin,aws_console,write,2024-08-10 23:26:16,53.0,10.0,True
USER_006,DB_Admin,replication_service,read,2024-08-10 23:29:56,62.0,15.0,False
USER_052,Cloud_Admin,aws_console,export,2024-08-11 01:02:49,42.0,12.0,False
USER_096,DevOps_Engineer,terraform_console,write,2024-08-11 01:17:30,47.0,8.0,True
USER_002,DB_Admin,analytics_db,export,2024-08-11 01:18:31,83.0,33.0,True
USER_054,Cloud_Admin,LOAD_BALANCER,Write,2024-08-11 01:18:40,50.0,10.0,True
USER_087,DevOps_Engineer,kubernetes_cluster,write,2024-08-11 01:32:37,50.0,13.0,True
USER_099, DevOps_Engineer ,jenkins_pipeline,export,2024-08-11 02:09:23,32.0,8.0,True
USER_060,Cloud_Admin,azure_portal,read,2024-08-11 02:20:57,46.0,5.0,True
USER_081,DevOps_Engineer,monitoring_dashboard,delete,2024-08-11 03:13:36,67.0,20.0,True
USER_078,Security_Admin,firewall_portal,read,2024-08-11 03:38:47,51.0,14.0,True
USER_090, DevOps_Engineer ,kubernetes_cluster,export,2024-08-11 04:40:24,107.0,44.0,True
USER_081,DevOps_Engineer,ansible_tower,read,2024-08-11 04:55:08,47.0,11.0,True
USER_095,DevOps_Engineer,kubernetes_cluster,write,2024-08-11 05:19:59,42.0,16.0,True
USER_020,DB_Admin,backup_db,read,2024-08-11 05:41:01,124.0,50.0,True
USER_074,Security_Admin,siem_console,read,2024-08-11 09:13:03,66.0,1.0,True
USER_076,Security_Admin,audit_logs,read,2024-08-11 09:13:47,47.0,10.0,True
USER_007,DB_Admin,prod_database,read,2024-08-11 10:49:41,75.0,6.0,True
USER_004,DB_Admin,query_tool,delete,2024-08-11 11:58:47,66.0,14.0,True
USER_053,Cloud_Admin,azure_portal,write,2024-08-11 12:04:04,33.0,4.0,True
USER_015,DB_Admin,backup_db,read,2024-08-11 12:19:59,88.0,12.0,True
USER_060,Cloud_Admin,load_balancer,write,2024-08-11 14:25:11,36.0,21.0,True
USER_002,DB_Admin,REPLICATION_SERVICE,read,2024-08-11 14:28:31,85.0,34.0,True
USER_060,Cloud_Admin,api_gateway,write,2024-08-11 14:48:15,52.0,15.0,True
USER_012,DB_Admin,prod_database,Read,2024-08-11 15:10:28,33.0,11.0,True
USER_019,DB_Admin,data_warehouse,read,2024-08-11 15:21:40,50.0,8.0,True
USER_084,DevOps_Engineer,jenkins_pipeline,read,2024-08-11 15:46:04,,6.0,True
USER_070,Security_Admin,audit_logs,read,2024-08-11 16:39:45,27.0,15.0,True
USER_062,Security_Admin,incident_response,read,2024-08-11 19:21:02,39.0,8.0,True
USER_002,DB_Admin,prod_database,write,2024-08-11 22:13:04,94.0,19.0,False
USER_020,DB_Admin,analytics_db,write,2024-08-11 22:15:57,101.0,36.0,True
USER_097,DevOps_Engineer,terraform_console,read,2024-08-11 22:27:54,38.0,3.0,True
USER_066,Security_Admin,AUDIT_LOGS,export,2024-08-11 22:36:20,20.0,11.0,True
USER_069,Security_Admin,INCIDENT_RESPONSE,read,2024-08-11 22:45:49,52.0,15.0,True
USER_072,Security_Admin,firewall_portal,delete,2024-08-11 23:02:02,5.0,17.0,True
USER_082,DevOps_Engineer,monitoring_dashboard,write,2024-08-12 01:39:22,25.0,12.0,True
USER_030,HR_Admin,employee_records,delete,2024-08-12 01:49:16,54.0,11.0,True
USER_020,DB_Admin,data_warehouse,export,2024-08-12 01:51:42,90.0,34.0,True
USER_083,DevOps_Engineer,jenkins_pipeline,write,2024-08-12 02:20:31,33.0,11.0,True
USER_054,Cloud_Admin,storage_buckets,write,2024-08-12 02:57:46,89.0,6.0,True
USER_010,DB_Admin,backup_db,export,2024-08-12 03:13:03,84.0,32.0,True
USER_011, DB_Admin ,query_tool,export,2024-08-12 03:56:50,25.0,10.0,True
USER_082,DevOps_Engineer,jenkins_pipeline,read,2024-08-12 03:58:22,40.0,5.0,True
USER_041,Cloud_Admin,storage_buckets,export,2024-08-12 05:01:51,54.0,12.0,True
USER_009,DB_Admin,data_warehouse,delete,2024-08-12 05:16:51,55.0,20.0,True
USER_007,DB_Admin,prod_database,read,2024-08-12 06:15:32,77.0,13.0,True
USER_052,Cloud_Admin,azure_portal,read,2024-08-12 06:39:20,43.0,8.0,True
USER_026,HR_Admin,payroll_system,read,2024-08-12 06:45:18,28.0,17.0,True
USER_075,Security_Admin,siem_console,export,2024-08-12 07:58:27,84.0,14.0,True
USER_048,Cloud_Admin,azure_portal,export,2024-08-12 09:31:45,56.0,15.0,True
USER_035,HR_Admin,benefits_portal,write,2024-08-12 09:36:49,37.0,20.0,True
USER_071,Security_Admin,FIREWALL_PORTAL,write,2024-08-12 13:41:32,52.0,15.0,False
USER_053,Cloud_Admin,aws_console,write,2024-08-12 16:17:23,72.0,4.0,True
USER_023,HR_Admin,employee_records,write,2024-08-12 16:43:51,34.0,12.0,True
USER_098,DevOps_Engineer,docker_registry,write,2024-08-12 16:47:07,42.0,11.0,True
USER_003,DB_Admin,REPLICATION_SERVICE,read,2024-08-12 17:17:21,82.0,18.0,True
USER_063,Security_Admin,vulnerability_scanner,Write,2024-08-12 18:00:11,58.0,12.0,True
USER_065,Security_Admin,incident_response,read,2024-08-12 18:25:14,32.0,13.0,True
USER_038, HR_Admin ,recruitment_portal,read,2024-08-12 21:08:13,18.0,11.0,True
USER_049,Cloud_Admin,api_gateway,read,2024-08-12 21:10:39,45.0,11.0,True
USER_054,Cloud_Admin,aws_console,Read,2024-08-12 21:41:34,32.0,5.0,True
USER_077,Security_Admin,firewall_portal,read,2024-08-12 21:42:00,54.0,15.0,True
USER_020,DB_Admin,data_warehouse,read,2024-08-12 22:17:19,97.0,18.0,True
USER_062,Security_Admin,incident_response,read,2024-08-12 22:32:09,71.0,12.0,True
USER_033,HR_Admin,hr_portal,read,2024-08-12 22:55:03,46.0,11.0,True
USER_091,DevOps_Engineer,terraform_console,write,2024-08-12 23:41:08,98.0,32.0,True
USER_057,Cloud_Admin,vm_management,read,2024-08-13 00:38:52,50.0,16.0,True
USER_079,Security_Admin,firewall_portal,write,2024-08-13 00:52:00,76.0,15.0,True
USER_016,DB_Admin,REPLICATION_SERVICE,write,2024-08-13 01:11:45,65.0,11.0,True
USER_027,HR_Admin,payroll_system,write,2024-08-13 01:14:40,94.0,24.0,True
USER_075,Security_Admin,vulnerability_scanner,write,2024-08-13 02:16:14,65.0,3.0,True
USER_070,Security_Admin,threat_intelligence,write,2024-08-13 02:18:21,61.0,20.0,True
USER_098,DevOps_Engineer,docker_registry,delete,2024-08-13 02:44:08,42.0,7.0,True
