user_id,role,resource_type,action,timestamp,session_duration,access_volume,success_flag,assigned_resource_count,actively_used_resource_count
USER_094,DevOps_Engineer,grafana,write,2024-07-15 00:44:41,35.0,30.0,True,6,5
USER_038,HR_Admin,payroll_system,read,2024-07-15 00:56:44,77.0,10.0,True,6,3
USER_072,Security_Admin,threat_intelligence,write,2024-07-15 02:08:05,47.0,24.0,True,11,8
USER_072,Security_Admin,threat_intelligence,write,2024-07-15 02:46:09,44.0,24.0,True,11,8
USER_079,Security_Admin,access_review,write,2024-07-15 03:08:41,68.0,20.0,True,9,5
USER_041,Cloud_Admin,cdn_manager,read,2024-07-15 03:10:10,46.0,21.0,True,6,5
USER_054,Cloud_Admin,gcp_console,read,2024-07-15 03:42:53,32.0,34.0,True,5,4
USER_068,Security_Admin,audit_logs,read,2024-07-15 04:31:01,33.0,29.0,True,8,5
USER_051,Cloud_Admin,aws_console,write,2024-07-15 09:14:28,49.0,15.0,True,9,7
USER_005,DB_Admin,archive_db,delete,2024-07-15 09:23:15,74.0,10.0,True,10,3
USER_021,HR_Admin,performance_system,read,2024-07-15 09:25:14,40.0,13.0,True,11,3
USER_074,Security_Admin,firewall_portal,read,2024-07-15 10:10:41,62.0,,True,8,2
USER_007,DB_Admin,backup_db,write,2024-07-15 10:47:55,,17.0,True,5,4
USER_028,HR_Admin,hr_portal,write,2024-07-15 11:31:23,21.0,8.0,True,10,6
USER_010,DB_Admin,data_lake,write,2024-07-15 11:39:16,77.0,17.0,False,9,7
USER_015,DB_Admin,query_tool,read,2024-07-15 11:39:23,70.0,18.0,True,7,2
USER_017,DB_Admin,backup_db,export,2024-07-15 12:16:46,52.0,12.0,True,11,7
USER_033,HR_Admin,performance_system,export,2024-07-15 12:20:34,22.0,3.0,True,8,6
USER_033,HR_Admin,performance_system,export,2024-07-15 12:20:34,22.0,3.0,True,8,6
USER_011,DB_Admin,prod_database,read,2024-07-15 12:22:09,64.0,11.0,True,7,5
USER_027,HR_Admin,BENEFITS_PORTAL,write,2024-07-15 12:26:22,43.0,2.0,True,9,6
USER_006,DB_Admin,data_lake,delete,2024-07-15 12:28:14,52.0,16.0,True,11,8
USER_057,Cloud_Admin,load_balancer,write,2024-07-15 12:30:11,60.0,16.0,True,5,3
USER_009,DB_Admin,archive_db,export,2024-07-15 13:00:12,51.0,12.0,False,12,11
USER_019,DB_Admin,archive_db,delete,2024-07-15 13:01:18,69.0,16.0,True,12,8
USER_056,Cloud_Admin,cost_explorer,Write,2024-07-15 13:37:01,75.0,21.0,True,11,8
USER_019,DB_Admin,query_tool,read,2024-07-15 13:47:45,74.0,18.0,True,12,8
USER_040,HR_Admin,payroll_system,delete,2024-07-15 13:54:45,38.0,7.0,True,7,4
USER_004,DB_Admin,schema_registry,read,2024-07-15 13:57:59,78.0,3.0,True,9,6
USER_068,Security_Admin,ids_ips_console,read,2024-07-15 14:21:32,86.0,21.0,True,8,5
USER_020,DB_Admin,query_tool,write,2024-07-15 15:22:24,74.0,15.0,True,9,2
USER_022,HR_Admin,performance_system,export,2024-07-15 17:04:19,31.0,2.0,True,10,8
USER_011,DB_Admin,prod_database,delete,2024-07-15 17:17:56,44.0,25.0,True,7,5
USER_010,DB_Admin,DATA_WAREHOUSE,write,2024-07-15 21:50:41,71.0,12.0,True,9,7
USER_069,Security_Admin,INCIDENT_RESPONSE,write,2024-07-15 22:02:00,40.0,22.0,True,8,6
USER_011,DB_Admin,schema_registry,delete,2024-07-15 23:28:28,72.0,29.0,True,7,5
USER_072,Security_Admin,security_dashboard,export,2024-07-16 00:01:54,70.0,25.0,True,11,8
USER_072,Security_Admin,security_dashboard,export,2024-07-16 00:01:54,70.0,25.0,True,11,8
USER_092,DevOps_Engineer,ci_cd_console,read,2024-07-16 00:25:14,36.0,18.0,True,12,6
USER_077,Security_Admin,AUDIT_LOGS,read,2024-07-16 00:56:03,58.0,17.0,True,6,4
USER_067,Security_Admin,vulnerability_scanner,write,2024-07-16 02:37:58,63.0,24.0,True,5,3
USER_062,Security_Admin,encryption_manager,read,2024-07-16 03:06:24,58.0,14.0,True,8,6
USER_010,DB_Admin,staging_db,write,2024-07-16 03:10:22,52.0,17.0,True,9,7
USER_099,DevOps_Engineer,ansible_tower,write,2024-07-16 03:31:00,56.0,24.0,True,5,4
USER_026,HR_Admin,performance_system,write,2024-07-16 03:50:49,42.0,7.0,True,10,3
USER_058,Cloud_Admin,gcp_console,read,2024-07-16 03:55:40,52.0,19.0,True,11,4
USER_084,DevOps_Engineer,ci_cd_console,write,2024-07-16 04:35:52,44.0,28.0,True,12,9
USER_089,DevOps_Engineer,git_repository,read,2024-07-16 06:00:26,34.0,40.0,True,6,4
USER_044,Cloud_Admin,azure_portal,read,2024-07-16 06:09:26,70.0,20.0,True,9,7
USER_074,Security_Admin,ids_ips_console,read,2024-07-16 06:40:02,59.0,25.0,True,8,2
USER_018,DB_Admin,query_tool,read,2024-07-16 09:03:29,50.0,18.0,True,11,6
USER_026,HR_Admin,employee_surveys,Read,2024-07-16 09:10:03,35.0,7.0,True,10,3
USER_047,Cloud_Admin,iam_console,delete,2024-07-16 09:21:05,,19.0,True,7,2
USER_089,DevOps_Engineer,deployment_manager,read,2024-07-16 09:23:31,5.0,,True,6,4
USER_045,Cloud_Admin,cloudwatch,read,2024-07-16 10:56:51,24.0,27.0,True,9,8
USER_003,DB_Admin,analytics_db,Write,2024-07-16 10:57:06,67.0,8.0,True,5,2
USER_079,Security_Admin,ids_ips_console,read,2024-07-16 11:17:23,60.0,25.0,True,9,5
USER_001,DB_Admin,schema_registry,write,2024-07-16 11:26:07,56.0,25.0,True,8,6
USER_046,Cloud_Admin,iam_console,write,2024-07-16 11:47:53,40.0,23.0,True,5,4
USER_019,DB_Admin,data_warehouse,read,2024-07-16 12:26:41,44.0,25.0,True,12,8
USER_003,DB_Admin,analytics_db,write,2024-07-16 12:57:05,73.0,10.0,False,5,2
USER_019,DB_Admin,backup_db,write,2024-07-16 13:16:08,66.0,9.0,True,12,8
USER_013,DB_Admin,schema_registry,write,2024-07-16 13:38:59,68.0,22.0,True,9,6
USER_007,DB_Admin,QUERY_TOOL,write,2024-07-16 13:44:17,60.0,15.0,True,5,4
USER_038,HR_Admin,recruitment_portal,read,2024-07-16 14:00:10,7.0,15.0,False,6,3
USER_038,HR_Admin,recruitment_portal,read,2024-07-16 14:00:10,7.0,15.0,False,6,3
USER_013,DB_Admin,DEV_DATABASE,read,2024-07-16 14:21:44,44.0,27.0,True,9,6
USER_012,DB_Admin,data_lake,read,2024-07-16 14:54:39,73.0,17.0,True,6,4
USER_049,Cloud_Admin,load_balancer,write,2024-07-16 15:08:50,,30.0,True,5,2
USER_070,Security_Admin,security_dashboard,write,2024-07-16 19:20:23,61.0,18.0,False,5,3
USER_070,Security_Admin,security_dashboard,delete,2024-07-16 19:37:36,54.0,7.0,True,5,3
USER_090, DevOps_Engineer ,git_repository,read,2024-07-16 21:31:17,65.0,21.0,True,7,5
USER_010,DB_Admin,data_warehouse,read,2024-07-16 22:54:30,32.0,16.0,True,9,7
USER_097,DevOps_Engineer,ansible_tower,read,2024-07-16 23:03:24,39.0,22.0,True,6,4
USER_097,DevOps_Engineer,ansible_tower,read,2024-07-16 23:03:24,39.0,22.0,True,6,4
USER_058,Cloud_Admin,gcp_console,export,2024-07-16 23:07:38,31.0,19.0,True,11,4
USER_093,DevOps_Engineer,deployment_manager,read,2024-07-16 23:10:47,45.0,24.0,True,10,7
USER_083,DevOps_Engineer,kubernetes_cluster,write,2024-07-16 23:25:28,45.0,28.0,True,9,7
USER_063,Security_Admin,siem_console,write,2024-07-17 00:23:15,52.0,23.0,True,6,4
USER_090, DevOps_Engineer ,jenkins_pipeline,write,2024-07-17 00:41:37,31.0,22.0,True,7,5
USER_042,Cloud_Admin,cdn_manager,read,2024-07-17 04:38:33,51.0,27.0,True,8,6
USER_099,DevOps_Engineer,ci_cd_console,delete,2024-07-17 04:39:20,54.0,19.0,True,5,4
USER_081,DevOps_Engineer,monitoring_dashboard,delete,2024-07-17 05:10:59,43.0,35.0,True,9,5
USER_088,DevOps_Engineer,deployment_manager,write,2024-07-17 06:04:51,38.0,28.0,True,10,7
USER_041,Cloud_Admin,cdn_manager,read,2024-07-17 08:17:46,49.0,31.0,True,6,5
USER_011,DB_Admin,prod_database,export,2024-07-17 09:37:42,86.0,22.0,True,7,5
USER_060, Cloud_Admin ,iam_console,write,2024-07-17 10:25:09,45.0,14.0,True,11,9
USER_002,DB_Admin,schema_registry,read,2024-07-17 10:30:29,58.0,6.0,True,11,9
USER_054,Cloud_Admin,api_gateway,read,2024-07-17 10:52:53,67.0,32.0,True,5,4
USER_002,DB_Admin,dev_database,read,2024-07-17 11:09:38,88.0,,True,11,9
USER_034,HR_Admin,time_tracking,read,2024-07-17 11:21:35,33.0,,True,6,2
USER_024,HR_Admin,payroll_system,export,2024-07-17 11:31:16,37.0,1.0,True,5,4
USER_039,HR_Admin,employee_surveys,delete,2024-07-17 12:33:11,37.0,6.0,True,8,4
USER_025,HR_Admin,time_tracking,read,2024-07-17 13:01:37,70.0,9.0,True,8,5
USER_035,HR_Admin,EXIT_MANAGEMENT,read,2024-07-17 13:09:07,24.0,16.0,True,12,10
USER_029,HR_Admin,benefits_portal,read,2024-07-17 13:56:42,32.0,13.0,True,8,6
USER_035,HR_Admin,employee_records,delete,2024-07-17 15:08:59,20.0,4.0,True,12,10
USER_098,DevOps_Engineer,jenkins_pipeline,read,2024-07-17 16:14:07,54.0,28.0,True,7,5
USER_020,DB_Admin,dev_database,read,2024-07-17 16:49:35,60.0,7.0,True,9,2
USER_043,Cloud_Admin,security_groups,write,2024-07-17 19:34:05,42.0,15.0,True,6,4
USER_006,DB_Admin,replication_service,write,2024-07-17 19:51:43,62.0,19.0,True,11,8
USER_090,DevOps_Engineer,MONITORING_DASHBOARD,write,2024-07-17 19:59:39,25.0,21.0,False,7,5
USER_059,Cloud_Admin,cloudwatch,write,2024-07-17 21:02:03,,28.0,True,10,6
USER_060,Cloud_Admin,azure_portal,read,2024-07-17 21:58:39,70.0,23.0,True,11,9
USER_065,Security_Admin,firewall_portal,read,2024-07-17 21:59:53,32.0,27.0,True,11,2
USER_071,Security_Admin,encryption_manager,write,2024-07-18 00:22:46,67.0,15.0,True,11,8
USER_008,DB_Admin,dev_database,export,2024-07-18 01:04:36,82.0,16.0,True,12,9
USER_043,Cloud_Admin,vm_management,read,2024-07-18 03:02:27,78.0,26.0,True,6,4
USER_087,DevOps_Engineer,monitoring_dashboard,write,2024-07-18 03:30:30,30.0,25.0,True,7,6
USER_064, Security_Admin ,security_dashboard,read,2024-07-18 03:38:19,44.0,22.0,True,7,5
USER_084,DevOps_Engineer,git_repository,read,2024-07-18 06:00:03,45.0,19.0,True,12,9
USER_083,DevOps_Engineer,monitoring_dashboard,read,2024-07-18 07:50:25,36.0,24.0,True,9,7
USER_082,DevOps_Engineer,prometheus,read,2024-07-18 08:54:13,45.0,27.0,True,11,3
USER_051,Cloud_Admin,cdn_manager,delete,2024-07-18 09:32:27,38.0,15.0,True,9,7
USER_031,HR_Admin,compensation_db,write,2024-07-18 09:39:05,32.0,7.0,True,12,10
USER_064,Security_Admin,firewall_portal,export,2024-07-18 10:35:06,50.0,12.0,True,7,5
USER_008,DB_Admin,backup_db,read,2024-07-18 11:15:00,39.0,21.0,True,12,9
USER_025,HR_Admin,performance_system,read,2024-07-18 11:16:22,,13.0,True,8,5
USER_088,DevOps_Engineer,ci_cd_console,write,2024-07-18 12:39:49,33.0,24.0,True,10,7
USER_032,HR_Admin,employee_records,read,2024-07-18 12:58:54,28.0,4.0,True,6,4
USER_036,HR_Admin,payroll_system,read,2024-07-18 13:07:20,34.0,9.0,True,9,7
USER_034,HR_Admin,time_tracking,read,2024-07-18 13:07:47,6.0,9.0,True,6,2
USER_009,DB_Admin,DATA_WAREHOUSE,write,2024-07-18 14:27:22,80.0,17.0,True,12,11
USER_100,DevOps_Engineer,artifact_registry,read,2024-07-18 15:05:41,46.0,25.0,True,11,9
USER_042, Cloud_Admin ,storage_buckets,read,2024-07-18 15:46:40,56.0,16.0,True,8,6
USER_016,DB_Admin,etl_pipeline,write,2024-07-18 15:53:01,,11.0,True,5,3
USER_021,HR_Admin,PERFORMANCE_SYSTEM,read,2024-07-18 16:13:56,34.0,1.0,True,11,3
USER_063,Security_Admin,dlp_system,write,2024-07-18 16:35:05,67.0,20.0,True,6,4
USER_006, DB_Admin ,replication_service,read,2024-07-18 16:37:59,64.0,16.0,True,11,8
USER_018,DB_Admin,replication_service,write,2024-07-18 16:43:45,76.0,30.0,True,11,6
USER_040,HR_Admin,payroll_system,write,2024-07-18 16:45:49,32.0,13.0,True,7,4
USER_016,DB_Admin,analytics_db,read,2024-07-18 17:06:46,,19.0,False,5,3
USER_043,Cloud_Admin,vm_management,read,2024-07-18 18:00:41,65.0,18.0,True,6,4
USER_096,DevOps_Engineer,jenkins_pipeline,export,2024-07-18 20:14:11,30.0,16.0,True,5,3
USER_078, Security_Admin ,ids_ips_console,read,2024-07-18 20:44:29,50.0,6.0,True,6,5
USER_062,Security_Admin,ids_ips_console,read,2024-07-18 21:11:43,50.0,13.0,True,8,6
USER_048,Cloud_Admin,COST_EXPLORER,delete,2024-07-18 21:32:57,41.0,,True,10,2
USER_049,Cloud_Admin,cdn_manager,read,2024-07-18 21:34:34,46.0,23.0,True,5,2
USER_089,DevOps_Engineer,jenkins_pipeline,write,2024-07-18 21:50:38,43.0,35.0,True,6,4
USER_067,Security_Admin,vulnerability_scanner,delete,2024-07-18 23:26:02,41.0,10.0,True,5,3
USER_066,Security_Admin,compliance_portal,Write,2024-07-18 23:32:42,63.0,24.0,True,6,3
USER_061,Security_Admin,vulnerability_scanner,write,2024-07-19 01:46:55,70.0,33.0,False,9,8
USER_080,Security_Admin,incident_response,write,2024-07-19 02:23:11,76.0,18.0,True,5,3
USER_052,Cloud_Admin,storage_buckets,read,2024-07-19 03:43:39,29.0,26.0,True,12,7
USER_085,DevOps_Engineer,monitoring_dashboard,delete,2024-07-19 04:04:02,56.0,26.0,True,8,5
USER_087,DevOps_Engineer,docker_registry,read,2024-07-19 04:20:06,57.0,31.0,True,7,6
USER_099,DevOps_Engineer,ci_cd_console,write,2024-07-19 04:50:29,36.0,23.0,True,5,4
USER_078,Security_Admin,encryption_manager,Read,2024-07-19 05:03:24,38.0,25.0,True,6,5
USER_091,DevOps_Engineer,monitoring_dashboard,write,2024-07-19 07:12:53,46.0,24.0,True,9,3
USER_003,DB_Admin,replication_service,read,2024-07-19 08:15:08,66.0,,True,5,2
USER_030,HR_Admin,payroll_system,read,2024-07-19 08:23:37,19.0,18.0,True,11,7
USER_001,DB_Admin,DEV_DATABASE,write,2024-07-19 09:00:37,67.0,15.0,True,8,6
USER_025,HR_Admin,payroll_system,read,2024-07-19 09:32:54,37.0,6.0,True,8,5
USER_095,DevOps_Engineer,ci_cd_console,write,2024-07-19 09:47:17,32.0,29.0,True,12,9
USER_023,HR_Admin,hr_portal,write,2024-07-19 09:47:18,15.0,,True,10,8
USER_028,HR_Admin,employee_surveys,write,2024-07-19 10:00:06,5.0,3.0,True,10,6
USER_037,HR_Admin,RECRUITMENT_PORTAL,read,2024-07-19 10:11:04,20.0,8.0,True,8,6
USER_039,HR_Admin,time_tracking,read,2024-07-19 10:38:10,43.0,8.0,True,8,4
USER_017,DB_Admin,backup_db,write,2024-07-19 10:46:03,69.0,16.0,True,11,7
USER_010,DB_Admin,analytics_db,read,2024-07-19 11:26:39,84.0,,True,9,7
USER_037,HR_Admin,EMPLOYEE_RECORDS,read,2024-07-19 11:51:01,30.0,4.0,True,8,6
USER_013,DB_Admin,schema_registry,read,2024-07-19 12:08:53,97.0,37.0,True,9,6
USER_033,HR_Admin,employee_records,write,2024-07-19 12:43:25,,9.0,True,8,6
USER_032,HR_Admin,time_tracking,write,2024-07-19 12:59:37,13.0,6.0,True,6,4
USER_022,HR_Admin,time_tracking,write,2024-07-19 13:18:19,20.0,11.0,True,10,8
USER_021,HR_Admin,performance_system,read,2024-07-19 13:57:41,30.0,10.0,True,11,3
USER_023,HR_Admin,employee_surveys,read,2024-07-19 14:15:55,30.0,10.0,True,10,8
USER_024,HR_Admin,exit_management,read,2024-07-19 14:30:39,36.0,5.0,True,5,4
USER_029,HR_Admin,onboarding_system,read,2024-07-19 14:36:51,27.0,15.0,True,8,6
USER_029,HR_Admin,employee_records,read,2024-07-19 14:58:58,38.0,13.0,True,8,6
USER_030,HR_Admin,benefits_portal,read,2024-07-19 15:23:35,46.0,13.0,True,11,7
USER_030,HR_Admin,employee_records,write,2024-07-19 15:36:24,15.0,5.0,True,11,7
USER_056,Cloud_Admin,api_gateway,write,2024-07-19 15:36:38,,24.0,True,11,8
USER_005,DB_Admin,archive_db,read,2024-07-19 15:55:24,43.0,17.0,True,10,3
USER_076,Security_Admin,dlp_system,delete,2024-07-19 16:18:16,66.0,15.0,True,6,4
USER_036,HR_Admin,time_tracking,read,2024-07-19 16:20:27,57.0,7.0,True,9,7
USER_027,HR_Admin,TIME_TRACKING,read,2024-07-19 16:40:59,18.0,7.0,True,9,6
USER_055,Cloud_Admin,iam_console,export,2024-07-19 16:44:28,66.0,6.0,True,7,5
USER_012,DB_Admin,archive_db,write,2024-07-19 16:46:28,79.0,6.0,True,6,4
USER_025,HR_Admin,employee_records,write,2024-07-19 16:59:46,29.0,13.0,True,8,5
USER_031,HR_Admin,compensation_db,Read,2024-07-19 17:30:50,32.0,8.0,True,12,10
USER_032,HR_Admin,performance_system,read,2024-07-19 18:31:23,44.0,4.0,True,6,4
USER_086,DevOps_Engineer,ansible_tower,Write,2024-07-19 21:00:01,89.0,43.0,True,12,6
USER_053,Cloud_Admin,aws_console,read,2024-07-19 21:31:56,70.0,15.0,True,12,11
USER_098,DevOps_Engineer,ansible_tower,write,2024-07-19 22:11:40,32.0,19.0,True,7,5
USER_070,Security_Admin,security_dashboard,read,2024-07-19 22:20:49,43.0,20.0,True,5,3
USER_088,DevOps_Engineer,ci_cd_console,read,2024-07-19 23:03:49,31.0,23.0,True,10,7
USER_096,DevOps_Engineer,jenkins_pipeline,write,2024-07-19 23:52:25,40.0,28.0,True,5,3
USER_066,Security_Admin,SECURITY_DASHBOARD,read,2024-07-20 01:36:42,52.0,28.0,True,6,3
USER_080,Security_Admin,dlp_system,write,2024-07-20 02:02:04,42.0,28.0,True,5,3
USER_080,Security_Admin,dlp_system,write,2024-07-20 02:02:04,42.0,28.0,True,5,3
USER_100,DevOps_Engineer,git_repository,write,2024-07-20 02:48:58,32.0,21.0,False,11,9
USER_008,DB_Admin,etl_pipeline,read,2024-07-20 03:25:36,35.0,44.0,True,12,9
USER_063,Security_Admin,dlp_system,write,2024-07-20 03:56:29,59.0,19.0,True,6,4
USER_096,DevOps_Engineer,grafana,Read,2024-07-20 04:26:23,21.0,26.0,True,5,3
USER_082,DevOps_Engineer,terraform_console,write,2024-07-20 05:17:50,59.0,16.0,True,11,3
USER_076,Security_Admin,security_dashboard,Read,2024-07-20 06:16:41,48.0,20.0,True,6,4
USER_044,Cloud_Admin,CDN_MANAGER,write,2024-07-20 07:05:52,46.0,17.0,True,9,7
USER_073,Security_Admin,incident_response,Read,2024-07-20 08:26:39,48.0,26.0,True,12,8
USER_095,DevOps_Engineer,monitoring_dashboard,write,2024-07-20 09:29:15,43.0,20.0,True,12,9
USER_081,DevOps_Engineer,terraform_console,write,2024-07-20 09:30:30,48.0,34.0,True,9,5
USER_015, DB_Admin ,query_tool,Read,2024-07-20 10:08:12,54.0,14.0,True,7,2
USER_100,DevOps_Engineer,deployment_manager,write,2024-07-20 10:18:35,46.0,29.0,True,11,9
USER_014,DB_Admin,replication_service,write,2024-07-20 10:22:55,60.0,20.0,True,7,5
USER_018,DB_Admin,prod_database,read,2024-07-20 10:48:30,76.0,10.0,True,11,6
USER_094,DevOps_Engineer,TERRAFORM_CONSOLE,write,2024-07-20 12:00:54,23.0,28.0,True,6,5
USER_081,DevOps_Engineer,terraform_console,read,2024-07-20 12:34:14,63.0,34.0,True,9,5
USER_091,DevOps_Engineer,deployment_manager,read,2024-07-20 14:28:48,57.0,22.0,True,9,3
USER_014,DB_Admin,staging_db,delete,2024-07-20 14:38:55,,16.0,True,7,5
USER_007,DB_Admin,etl_pipeline,write,2024-07-20 15:11:46,66.0,15.0,True,5,4
USER_081,DevOps_Engineer,grafana,write,2024-07-20 15:54:04,15.0,34.0,True,9,5
USER_091,DevOps_Engineer,kubernetes_cluster,write,2024-07-20 16:00:14,13.0,18.0,True,9,3
USER_098,DevOps_Engineer,jenkins_pipeline,read,2024-07-20 16:23:42,39.0,28.0,True,7,5
USER_013,DB_Admin,staging_db,read,2024-07-20 17:36:38,93.0,22.0,True,9,6
USER_071,Security_Admin,compliance_portal,read,2024-07-20 17:39:13,37.0,12.0,True,11,8
USER_049,Cloud_Admin,cdn_manager,read,2024-07-20 19:16:49,72.0,18.0,True,5,2
USER_069,Security_Admin,ACCESS_REVIEW,read,2024-07-20 22:22:42,71.0,16.0,True,8,6
USER_079,Security_Admin,encryption_manager,read,2024-07-20 22:31:27,46.0,24.0,True,9,5
USER_050,Cloud_Admin,security_groups,delete,2024-07-21 01:00:47,42.0,23.0,True,5,4
USER_095,DevOps_Engineer,ANSIBLE_TOWER,write,2024-07-21 01:03:43,56.0,24.0,True,12,9
USER_018,DB_Admin,prod_database,write,2024-07-21 01:05:13,64.0,20.0,True,11,6
USER_089,DevOps_Engineer,git_repository,read,2024-07-21 02:09:24,70.0,39.0,True,6,4
USER_061,Security_Admin,dlp_system,read,2024-07-21 02:24:39,34.0,10.0,True,9,8
USER_059,Cloud_Admin,GCP_CONSOLE,write,2024-07-21 03:01:12,66.0,33.0,True,10,6
USER_097,DevOps_Engineer,jenkins_pipeline,write,2024-07-21 03:22:20,39.0,24.0,True,6,4
USER_092,DevOps_Engineer,prometheus,read,2024-07-21 03:33:21,38.0,24.0,True,12,6
USER_080,Security_Admin,firewall_portal,Write,2024-07-21 03:43:39,53.0,15.0,True,5,3
USER_057,Cloud_Admin,api_gateway,write,2024-07-21 06:19:14,39.0,11.0,True,5,3
USER_050,Cloud_Admin,cost_explorer,write,2024-07-21 09:21:14,31.0,24.0,True,5,4
USER_050,Cloud_Admin,SECURITY_GROUPS,read,2024-07-21 09:22:26,51.0,24.0,True,5,4
USER_087, DevOps_Engineer ,docker_registry,read,2024-07-21 11:12:37,49.0,29.0,True,7,6
USER_041,Cloud_Admin,azure_portal,read,2024-07-21 11:35:11,40.0,20.0,True,6,5
USER_008,DB_Admin,prod_database,Read,2024-07-21 11:45:41,62.0,,True,12,9
USER_009,DB_Admin,DATA_WAREHOUSE,read,2024-07-21 12:10:53,64.0,17.0,True,12,11
USER_059,Cloud_Admin,cloudwatch,read,2024-07-21 12:17:45,65.0,32.0,True,10,6
USER_046,Cloud_Admin,storage_buckets,Read,2024-07-21 13:14:25,48.0,30.0,True,5,4
USER_093,DevOps_Engineer,ci_cd_console,delete,2024-07-21 14:28:35,24.0,24.0,True,10,7
USER_085,DevOps_Engineer,grafana,read,2024-07-21 14:53:22,29.0,25.0,True,8,5
USER_075,Security_Admin,firewall_portal,read,2024-07-21 14:57:25,97.0,39.0,True,11,7
USER_020,DB_Admin,dev_database,delete,2024-07-21 16:04:08,38.0,11.0,True,9,2
USER_084,DevOps_Engineer,ansible_tower,read,2024-07-21 17:37:00,43.0,22.0,True,12,9
USER_047,Cloud_Admin,gcp_console,write,2024-07-21 18:26:35,54.0,25.0,True,7,2
USER_077,Security_Admin,firewall_portal,Write,2024-07-21 19:16:17,69.0,20.0,True,6,4
USER_068,Security_Admin,firewall_portal,read,2024-07-21 19:33:59,58.0,23.0,True,8,5
USER_082,DevOps_Engineer,terraform_console,delete,2024-07-21 20:09:35,22.0,29.0,False,11,3
USER_052,Cloud_Admin,cost_explorer,read,2024-07-21 21:24:21,25.0,17.0,True,12,7
USER_065, Security_Admin ,security_dashboard,write,2024-07-21 22:38:08,39.0,21.0,True,11,2
USER_053,Cloud_Admin,cost_explorer,read,2024-07-21 22:46:42,43.0,21.0,True,12,11
USER_048,Cloud_Admin,iam_console,read,2024-07-21 23:00:16,50.0,16.0,True,10,2
USER_092,DevOps_Engineer,kubernetes_cluster,delete,2024-07-22 00:04:47,32.0,29.0,True,12,6
USER_083,DevOps_Engineer,ansible_tower,write,2024-07-22 01:06:51,72.0,24.0,False,9,7
USER_044,Cloud_Admin,GCP_CONSOLE,read,2024-07-22 01:22:57,44.0,20.0,True,9,7
USER_082, DevOps_Engineer ,terraform_console,read,2024-07-22 01:55:40,32.0,24.0,True,11,3
USER_046,Cloud_Admin,iam_console,write,2024-07-22 03:29:19,45.0,20.0,True,5,4
USER_071,Security_Admin,encryption_manager,read,2024-07-22 03:53:28,75.0,16.0,True,11,8
USER_088,DevOps_Engineer,grafana,read,2024-07-22 06:48:31,33.0,23.0,True,10,7
USER_079,Security_Admin,access_review,write,2024-07-22 07:25:48,67.0,14.0,True,9,5
USER_067,Security_Admin,incident_response,read,2024-07-22 07:40:07,70.0,50.0,True,5,3
USER_041,Cloud_Admin,load_balancer,read,2024-07-22 08:35:01,32.0,33.0,True,6,5
USER_061,Security_Admin,threat_intelligence,read,2024-07-22 08:43:48,56.0,9.0,True,9,8
USER_019,DB_Admin,backup_db,read,2024-07-22 09:42:33,75.0,30.0,True,12,8
USER_006,DB_Admin,replication_service,read,2024-07-22 11:20:26,96.0,17.0,True,11,8
USER_012, DB_Admin ,data_lake,read,2024-07-22 11:50:02,75.0,,True,6,4
USER_059,Cloud_Admin,cdn_manager,read,2024-07-22 11:50:18,36.0,26.0,True,10,6
USER_020,DB_Admin,QUERY_TOOL,read,2024-07-22 13:35:06,66.0,14.0,True,9,2
USER_094,DevOps_Engineer,ansible_tower,write,2024-07-22 13:38:55,36.0,25.0,True,6,5
USER_031,HR_Admin,payroll_system,read,2024-07-22 14:15:53,34.0,11.0,True,12,10
USER_040,HR_Admin,hr_portal,write,2024-07-22 14:23:03,28.0,6.0,True,7,4
USER_091,DevOps_Engineer,deployment_manager,write,2024-07-22 15:05:18,42.0,27.0,True,9,3
USER_034, HR_Admin ,time_tracking,read,2024-07-22 15:26:56,22.0,9.0,True,6,2
USER_068,Security_Admin,ids_ips_console,read,2024-07-22 15:29:46,53.0,31.0,False,8,5
USER_053,Cloud_Admin,api_gateway,read,2024-07-22 15:58:50,32.0,28.0,True,12,11
USER_028,HR_Admin,employee_surveys,read,2024-07-22 16:11:20,41.0,8.0,True,10,6
USER_100, DevOps_Engineer ,docker_registry,delete,2024-07-22 16:41:14,28.0,28.0,True,11,9
USER_100,DevOps_Engineer,docker_registry,delete,2024-07-22 16:41:14,28.0,28.0,True,11,9
USER_018,DB_Admin,query_tool,read,2024-07-22 16:57:05,76.0,14.0,True,11,6
USER_088,DevOps_Engineer,ansible_tower,write,2024-07-22 18:28:30,46.0,18.0,True,10,7
USER_042,Cloud_Admin,security_groups,write,2024-07-22 19:27:39,42.0,24.0,True,8,6
USER_054,Cloud_Admin,security_groups,read,2024-07-22 20:10:28,60.0,12.0,True,5,4
USER_064,Security_Admin,dlp_system,read,2024-07-22 22:04:29,57.0,18.0,True,7,5
USER_067,Security_Admin,access_review,write,2024-07-22 22:06:23,40.0,18.0,True,5,3
USER_085,DevOps_Engineer,jenkins_pipeline,write,2024-07-22 22:39:35,49.0,19.0,True,8,5
USER_073,Security_Admin,firewall_portal,write,2024-07-22 22:51:29,102.0,5.0,True,12,8
USER_019,DB_Admin,schema_registry,export,2024-07-23 02:18:02,62.0,50.0,True,12,8
USER_098,DevOps_Engineer,kubernetes_cluster,write,2024-07-23 02:18:57,59.0,22.0,True,7,5
